pair,setup,entry_time,entry_price,qty,exit_time,exit_price,exit_reason,fees_idr,pnl_idr
eth_idr,range_reversion,2026-07-31T12:45:00+00:00,33752000,0.00296278,2026-07-31T14:15:00+00:00,33447000,stop_loss,581.31,-1484.95
sol_idr,range_reversion,2026-07-31T15:00:00+00:00,1310012,0.07633517,2026-08-01T17:30:00+00:00,1298040,stop_loss,581.27,-1495.16
sol_idr,trend_pullback,2026-08-08T07:30:00+00:00,1324273,0.07551313,2026-08-08T14:45:00+00:00,1343146,take_profit,589.28,835.88
btc_idr,trend_pullback,2026-08-07T14:45:00+00:00,1157466000,0.00008639,2026-08-09T04:15:00+00:00,1144708000,stop_loss,580.59,-1682.75
sol_idr,trend_pullback,2026-08-08T20:15:00+00:00,1348565,0.07415289,2026-08-09T16:15:00+00:00,1368903,take_profit,589.56,918.56
eth_idr,range_reversion,2026-08-10T15:15:00+00:00,33459000,0.00298873,2026-08-10T15:15:00+00:00,33235000,stop_loss,582.11,-1251.58
sol_idr,trend_pullback,2026-08-20T23:30:00+00:00,1542613,0.06482507,2026-08-21T01:00:00+00:00,1552087,regime_exit,586.50,27.65
sol_idr,trend_pullback,2026-08-21T17:15:00+00:00,1614126,0.06195303,2026-08-22T02:45:00+00:00,1678385,take_profit,598.02,3383.02
btc_idr,trend_pullback,2026-08-27T04:30:00+00:00,1397726000,0.00007154,2026-08-27T09:30:00+00:00,1418822000,take_profit,589.53,919.68
btc_idr,trend_pullback,2026-08-27T13:30:00+00:00,1406245000,0.00007111,2026-08-28T01:15:00+00:00,1427299000,take_profit,589.51,907.64
sol_idr,trend_pullback,2026-08-28T11:30:00+00:00,1886007,0.05302207,2026-08-28T16:30:00+00:00,1831431,stop_loss,574.50,-3468.23
eth_idr,range_reversion,2026-08-28T16:30:00+00:00,43355000,0.00230653,2026-08-28T16:30:00+00:00,42835000,stop_loss,580.29,-1779.69
sol_idr,trend_pullback,2026-08-28T17:15:00+00:00,1864654,0.05362925,2026-08-29T13:00:00+00:00,1832916,regime_exit,578.58,-2280.66
eth_idr,trend_pullback,2026-08-30T20:45:00+00:00,44394000,0.00225255,2026-08-30T21:15:00+00:00,43930000,stop_loss,580.82,-1626.00
eth_idr,trend_pullback,2026-08-30T22:30:00+00:00,43879000,0.00227899,2026-08-30T23:30:00+00:00,43349000,stop_loss,580.27,-1788.13
sol_idr,range_reversion,2026-08-30T23:45:00+00:00,1801344,0.05551410,2026-08-31T02:00:00+00:00,1799300,regime_exit,584.01,-697.48
sol_idr,range_reversion,2026-09-01T18:15:00+00:00,1779998,0.05617983,2026-09-01T18:30:00+00:00,1757576,stop_loss,580.09,-1839.75
btc_idr,range_reversion,2026-09-01T18:45:00+00:00,1359772000,0.00007354,2026-09-01T22:00:00+00:00,1364442000,regime_exit,585.56,-242.13
eth_idr,trend_pullback,2026-09-03T22:00:00+00:00,43994000,0.00227303,2026-09-04T12:45:00+00:00,43348000,stop_loss,579.37,-2047.75
btc_idr,trend_pullback,2026-09-04T00:15:00+00:00,1425868000,0.00007013,2026-09-04T12:45:00+00:00,1408829000,stop_loss,580.29,-1775.23
btc_idr,trend_pullback,2026-09-04T17:15:00+00:00,1404551000,0.00007119,2026-09-08T03:30:00+00:00,1386050000,stop_loss,579.83,-1896.92
